row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Row64828,GoldCoast,22.0,28.7,0.0,,,NA,,SSE,ESE,22,20,72,53,1021.1,1019.1,,,25.8,27.0,No,0
Row64829,GoldCoast,23.8,28.3,0.0,,,ENE,31,ENE,ENE,19,17,59,52,1023.5,1021.1,,,26.4,27.1,No,0
Row64830,GoldCoast,20.4,27.1,5.2,,,ESE,48,NE,SSE,7,26,86,73,1023.3,1020.3,,,21.9,24.4,Yes,1
Row64831,GoldCoast,19.0,25.9,128.4,,,SSE,56,SSW,E,15,39,99,78,1023.0,1019.2,,,19.4,23.9,Yes,1
Row64832,GoldCoast,19.3,27.0,6.4,,,E,52,ESE,SSE,30,17,75,99,1019.6,1016.6,,,25.8,23.1,Yes,1
Row64833,GoldCoast,21.0,28.3,80.2,,,NE,43,E,E,22,20,80,75,1019.3,1016.4,,,25.3,25.5,Yes,1
Row64834,GoldCoast,21.9,27.5,5.0,,,E,35,SW,NE,7,9,88,76,1014.9,1010.3,,,24.8,26.0,Yes,1
Row64835,GoldCoast,22.0,29.4,6.8,,,SSE,31,NW,NW,7,19,94,58,1008.1,1005.0,,,23.5,28.6,Yes,0
Row64836,GoldCoast,18.3,29.4,0.2,,,N,33,WNW,NNE,4,28,66,61,1010.3,1007.1,,,25.1,27.6,No,0
Row64837,GoldCoast,13.6,26.8,0.0,,,W,35,W,NW,19,17,28,28,1016.7,1013.4,,,21.5,26.6,No,0
Row64838,GoldCoast,18.5,26.7,0.0,,,SSE,48,S,SE,30,35,51,58,1020.5,1018.2,,,23.0,24.5,No,0
Row64839,GoldCoast,17.9,27.4,0.0,,,ESE,28,SSE,ESE,15,17,62,61,1018.3,1014.9,,,24.7,24.8,No,0
Row64840,GoldCoast,18.8,27.0,0.0,,,SE,56,S,SSE,37,24,58,59,1019.9,1017.8,,,23.9,24.3,No,0
Row64841,GoldCoast,18.0,27.8,0.0,,,SSE,33,SSE,SE,22,28,58,61,1022.1,1020.4,,,24.5,25.3,No,0
Row64842,GoldCoast,18.1,27.2,0.0,,,NE,20,SSE,E,13,15,64,54,1026.1,1022.6,,,24.6,26.0,No,0
Row64843,GoldCoast,19.5,28.9,0.0,,,NA,,SSW,NE,9,24,68,63,1022.9,1019.1,,,24.5,26.8,No,0
Row64844,GoldCoast,12.2,24.4,0.0,,,WNW,31,WNW,NW,20,13,51,45,1014.0,1010.7,,,18.1,24.0,No,0
Row64845,GoldCoast,17.0,27.8,0.0,,,NE,28,WNW,NW,11,9,71,41,1010.6,1007.1,,,20.7,27.0,No,0
Row64846,GoldCoast,15.8,28.7,0.0,,,NW,28,NW,NW,15,15,61,34,1010.7,1007.2,,,23.5,27.9,No,0
Row64848,GoldCoast,14.3,25.0,,,,NA,,NW,E,13,13,52,46,1017.7,1015.9,,,19.8,24.0,NA,0
Row64850,GoldCoast,16.7,23.1,,,,NA,,E,ESE,54,46,84,99,1017.9,1011.6,,,20.4,20.3,NA,1
Row64851,GoldCoast,17.3,25.3,0.0,,,WNW,26,NW,E,9,13,70,74,1011.8,1009.8,,,22.1,22.6,No,0
Row64852,GoldCoast,16.2,25.8,0.4,,,SSE,20,NW,ESE,9,13,73,61,1013.9,1011.5,,,21.1,25.3,No,0
Row64853,GoldCoast,12.4,24.3,0.0,,,WNW,31,WNW,NW,15,19,55,34,1016.7,1012.6,,,18.3,23.7,No,0
Row64854,GoldCoast,14.8,25.0,0.0,,,WNW,39,NW,WNW,28,31,43,37,1015.2,1012.0,,,19.5,24.3,No,0
Row64855,GoldCoast,12.6,24.7,0.0,,,NNE,20,WNW,NE,9,11,45,56,1017.3,1014.1,,,20.9,23.6,No,0
Row64856,GoldCoast,10.0,21.5,0.0,,,W,35,SSW,SE,17,17,35,30,1022.6,1022.1,,,16.0,20.6,No,0
Row64857,GoldCoast,10.9,23.6,0.0,,,S,59,S,S,26,37,44,53,1026.5,1025.2,,,19.3,21.3,No,0
Row64858,GoldCoast,16.5,23.5,0.2,,,SE,61,S,S,31,35,62,71,1029.2,1027.9,,,21.1,20.8,No,1
Row64859,GoldCoast,16.4,23.5,4.8,,,SE,52,SSE,SSE,28,31,98,64,1029.6,1028.0,,,21.0,21.8,Yes,1
Row64860,GoldCoast,17.3,23.4,13.0,,,SSE,54,S,SE,22,28,100,85,1027.8,1024.8,,,19.5,21.5,Yes,1
Row64861,GoldCoast,16.5,25.3,0.0,,,N,26,NW,NW,13,17,,,1020.5,1017.1,,,20.7,25.0,No,0
Row64862,GoldCoast,15.6,22.4,0.2,,,S,63,S,S,41,35,54,55,1022.6,1023.0,,,19.5,20.8,No,0
Row64863,GoldCoast,15.2,23.3,0.0,,,SSE,48,S,SSE,22,37,60,56,1028.3,1027.2,,,19.8,21.9,No,0
Row64864,GoldCoast,14.6,23.7,0.0,,,SE,35,S,SSE,20,30,,,1030.5,1027.9,,,20.5,21.1,No,0
Row64865,GoldCoast,14.5,23.8,0.0,,,SE,33,SSE,SE,15,22,,,1028.2,1024.4,,,20.3,21.1,No,0
Row64866,GoldCoast,16.3,23.3,0.0,,,SSE,28,SE,SE,20,19,,,1025.3,1021.8,,,19.6,21.7,No,0
Row64867,GoldCoast,14.9,23.4,0.0,,,SW,19,SW,ENE,9,13,,,1024.4,1021.8,,,19.8,22.8,No,0
Row64868,GoldCoast,14.6,25.2,0.0,,,NW,31,NW,NW,11,17,100,53,1024.3,1021.0,,,19.3,24.8,No,0
Row64869,GoldCoast,16.0,24.2,0.0,,,NW,17,WNW,ENE,11,11,99,99,1022.4,1018.1,,,21.5,23.3,No,0
Row64870,GoldCoast,19.0,22.1,0.0,,,WNW,37,WNW,WNW,19,17,89,48,1016.2,1013.7,,,19.5,20.5,No,0
Row64871,GoldCoast,9.3,19.1,0.0,,,SSE,39,S,ESE,9,19,50,43,1021.9,1019.4,,,15.4,18.0,No,0
Row64872,GoldCoast,9.9,20.0,0.0,,,N,19,WSW,ENE,9,9,55,48,1022.1,1019.2,,,15.8,18.4,No,0
Row64873,GoldCoast,9.7,22.1,0.0,,,S,56,S,SSE,31,31,55,70,1021.6,1022.3,,,18.7,19.7,No,0
Row64874,GoldCoast,15.2,22.7,1.0,,,SSE,44,SSE,SSE,24,28,63,61,1028.4,1026.2,,,18.6,21.7,No,0
Row64875,GoldCoast,13.5,23.2,0.0,,,SW,19,SSW,ESE,11,9,72,60,1027.7,1024.5,,,18.7,21.6,No,0
Row64876,GoldCoast,14.6,24.7,0.0,,,NW,24,WSW,NW,15,15,65,50,1025.4,1022.2,,,18.7,23.1,No,0
Row64877,GoldCoast,14.2,23.8,0.0,,,SSE,44,WSW,SSE,7,31,72,69,1025.9,1024.7,,,18.4,21.7,No,0
Row64878,GoldCoast,18.0,20.7,0.2,,,SE,70,SE,S,44,35,86,80,1030.0,1028.2,,,20.0,18.5,No,1
Row64879,GoldCoast,15.6,20.1,6.0,,,SE,70,S,SSE,31,37,80,87,1030.4,1027.2,,,17.5,18.3,Yes,1
Row64880,GoldCoast,16.3,21.8,11.8,,,E,41,S,SSE,15,26,78,74,1026.3,1023.4,,,19.2,21.2,Yes,1
Row64881,GoldCoast,16.8,20.1,9.0,,,SSE,39,SSE,S,26,2,100,100,1022.9,1019.2,,,18.6,19.9,Yes,1
Row64882,GoldCoast,13.5,22.6,,,,NA,,NNW,WNW,11,15,100,84,1016.4,1013.3,,,17.5,22.2,NA,0
Row64883,GoldCoast,11.9,21.1,0.0,,,W,35,NW,W,19,17,93,56,1016.6,1013.8,,,15.3,19.8,No,0
Row64884,GoldCoast,10.2,21.1,0.0,,,SSE,48,S,SSE,20,30,67,53,1019.6,1018.3,,,16.5,19.6,No,0
Row64886,GoldCoast,14.3,16.5,,,,NA,,SSW,S,15,15,99,100,1025.4,1022.6,,,15.4,16.2,NA,1
Row64887,GoldCoast,12.9,20.5,3.6,,,SSE,30,WNW,SE,9,17,99,87,1021.8,1019.6,,,15.7,19.2,Yes,1
Row64888,GoldCoast,14.4,21.3,1.2,,,S,57,S,S,28,28,99,96,1026.0,1025.3,,,17.6,19.7,Yes,0
Row64890,GoldCoast,15.9,23.3,,,,NA,,S,SSE,13,20,95,84,1030.7,1027.9,,,19.5,22.2,NA,1
Row64891,GoldCoast,15.9,19.5,17.6,,,SE,44,S,SW,24,9,100,99,1031.3,1028.5,,,16.6,17.8,Yes,1
Row64892,GoldCoast,14.0,22.1,11.6,,,SSW,19,WSW,E,9,9,99,74,1027.8,1024.1,,,17.7,21.2,Yes,0
Row64893,GoldCoast,14.0,22.2,0.0,,,NE,19,W,E,7,13,99,63,1024.1,1020.5,,,17.9,20.5,No,0
Row64894,GoldCoast,12.0,21.7,0.0,,,SSE,30,W,ESE,9,13,70,59,1023.8,1020.6,,,16.3,20.2,No,0
Row64895,GoldCoast,11.2,22.8,0.0,,,WNW,35,WNW,NW,9,22,85,40,1022.5,1019.4,,,17.2,21.7,No,0
Row64896,GoldCoast,12.0,22.8,0.0,,,NNW,37,NW,NW,13,24,70,41,1019.3,1015.0,,,16.4,22.7,No,0
Row64897,GoldCoast,11.4,21.5,0.0,,,SSE,48,W,SE,13,31,36,41,1017.6,1016.7,,,17.8,20.0,No,0
Row64898,GoldCoast,12.8,20.0,0.0,,,SSE,50,S,S,28,33,58,79,1024.0,1023.8,,,17.0,16.8,No,0
Row64899,GoldCoast,12.9,20.3,0.0,,,SSE,41,SSE,SSE,35,28,71,63,1028.2,1025.8,,,16.5,19.0,No,0
Row64900,GoldCoast,11.0,20.8,0.0,,,NNE,39,S,ESE,11,7,72,66,1025.6,1021.1,,,16.3,19.1,No,0
Row64901,GoldCoast,12.3,21.6,1.0,,,NNW,31,NNW,NNW,11,19,87,71,1019.2,1013.9,,,15.1,19.8,No,0
Row64902,GoldCoast,12.9,18.4,0.0,,,W,65,W,WNW,33,22,38,26,1014.2,1010.5,,,13.7,18.0,No,0
Row64903,GoldCoast,9.7,17.5,0.0,,,W,63,NW,WNW,35,33,50,41,1013.6,1010.8,,,13.1,16.9,No,0
Row64904,GoldCoast,9.9,19.2,0.0,,,W,44,WNW,W,26,22,48,35,1016.0,1013.5,,,13.4,18.8,No,0
Row64905,GoldCoast,6.2,17.9,0.0,,,N,19,W,NE,13,7,60,50,1019.4,1016.7,,,12.5,17.4,No,0
Row64906,GoldCoast,7.9,18.7,0.0,,,WNW,31,WNW,NW,9,17,56,44,1018.9,1014.9,,,14.7,16.9,No,0
Row64907,GoldCoast,10.0,20.9,0.0,,,SSE,50,S,SSE,28,30,67,63,1027.6,1025.7,,,16.8,18.3,No,0
Row64908,GoldCoast,13.0,20.1,6.4,,,SSE,54,S,E,24,28,99,64,1030.8,1028.5,,,15.3,19.5,Yes,1
Row64909,GoldCoast,13.1,18.5,11.0,,,SSE,43,S,S,19,11,99,97,1029.2,1026.0,,,15.8,17.3,Yes,1
Row64910,GoldCoast,16.7,24.1,8.8,,,WNW,31,WNW,SW,15,11,99,54,1021.2,1018.3,,,17.2,23.5,Yes,0
Row64911,GoldCoast,13.8,23.6,0.2,,,W,33,WNW,NW,9,19,90,70,1021.1,1017.4,,,17.9,23.3,No,0
Row64912,GoldCoast,15.5,21.6,0.2,,,WNW,35,SW,ESE,7,15,43,50,1023.7,1021.9,,,18.5,20.0,No,0
Row64913,GoldCoast,12.5,21.2,0.0,,,ESE,26,SSW,E,9,13,70,65,1028.0,1024.1,,,17.9,20.0,No,0
Row64914,GoldCoast,12.5,23.5,0.0,,,WNW,37,NW,W,17,9,76,34,1023.8,1019.9,,,17.2,23.4,No,0
Row64915,GoldCoast,11.9,23.2,0.0,,,NNW,31,W,N,7,22,71,50,1023.8,1020.8,,,18.5,22.1,No,0
Row64916,GoldCoast,14.5,25.8,0.0,,,NW,35,NNW,NNW,9,17,71,53,1018.5,1013.8,,,19.5,24.9,No,0
Row64917,GoldCoast,15.1,21.3,0.0,,,SSE,48,S,SSE,31,24,58,60,1019.3,1016.9,,,18.7,19.8,No,1
Row64918,GoldCoast,8.4,19.6,1.4,,,W,46,W,NW,9,20,45,28,1016.1,1012.1,,,13.1,19.2,Yes,0
Row64919,GoldCoast,7.7,21.2,0.0,,,SSE,30,W,ESE,7,19,54,46,1021.6,1019.4,,,15.3,19.4,No,0
Row64920,GoldCoast,9.7,21.1,0.0,,,SE,31,W,ESE,9,22,56,51,1022.1,1019.2,,,16.3,19.3,No,0
Row64921,GoldCoast,11.1,21.5,0.0,,,SSE,31,S,SE,15,20,68,52,1023.2,1019.7,,,16.7,20.0,No,0
Row64922,GoldCoast,9.9,25.7,0.0,,,NNE,33,NW,NNE,11,28,87,59,1018.6,1014.6,,,15.9,21.8,No,0
Row64923,GoldCoast,14.5,23.7,0.0,,,N,54,NW,N,24,31,61,62,1013.3,1007.3,,,19.8,21.7,No,0
Row64924,GoldCoast,12.0,22.4,0.6,,,W,61,WNW,WSW,15,24,33,23,1017.5,1015.5,,,16.2,21.9,No,0
Row64925,GoldCoast,10.9,22.7,0.0,,,SE,44,S,SE,13,33,64,60,1027.4,1025.2,,,17.4,20.3,No,0
Row64926,GoldCoast,11.9,23.9,0.0,,,NNE,37,NW,NNE,11,30,66,67,1020.2,1015.4,,,18.6,20.4,No,0
Row64927,GoldCoast,10.5,22.0,0.0,,,SE,28,SSE,ESE,13,19,57,48,1019.9,1018.1,,,18.4,20.6,No,0
Row64928,GoldCoast,12.4,23.1,0.0,,,SE,41,SSE,SE,19,31,58,65,1024.6,1023.0,,,18.9,19.9,No,0
Row64929,GoldCoast,12.3,22.8,0.0,,,ESE,33,S,ESE,17,28,64,64,1026.8,1024.9,,,19.5,19.9,No,0
Row64930,GoldCoast,17.3,23.3,0.0,,,SE,35,SSE,SSE,22,17,71,79,1026.8,1024.4,,,20.1,19.6,No,1
Row64931,GoldCoast,16.8,22.9,18.8,,,NNE,31,NA,NE,0,24,99,82,1025.6,1021.9,,,19.6,21.3,Yes,0
Row64932,GoldCoast,17.8,23.6,0.0,,,NNW,33,NNW,NNW,22,17,75,72,1021.2,1017.3,,,21.8,22.4,No,1
Row64933,GoldCoast,17.7,27.1,5.0,,,NE,48,NNW,NNE,17,26,92,70,1018.7,1015.6,,,20.3,24.2,Yes,0
Row64934,GoldCoast,16.9,27.4,0.0,,,N,31,NW,NNW,11,15,65,38,1020.8,1016.6,,,21.7,27.3,No,0
Row64935,GoldCoast,14.6,21.9,4.2,,,NE,24,WNW,ENE,9,19,86,61,1022.1,1018.9,,,18.0,20.9,Yes,0
Row64936,GoldCoast,15.6,22.0,5.6,,,SE,39,SW,SE,11,33,59,64,1017.0,1013.5,,,19.0,20.6,Yes,0
Row64937,GoldCoast,12.4,21.9,0.0,,,SSE,26,SE,ESE,6,17,60,56,1016.3,1013.2,,,19.1,19.3,No,0
Row64938,GoldCoast,10.9,24.4,0.0,,,NW,31,NW,NW,13,17,42,28,1016.4,1012.6,,,18.9,24.3,No,0
Row64939,GoldCoast,7.9,22.6,0.0,,,NE,28,WNW,NE,7,20,48,52,1019.4,1015.4,,,17.1,21.6,No,1
Row64940,GoldCoast,15.8,24.5,6.6,,,WNW,72,NNW,NW,15,46,99,26,1010.9,1007.4,,,19.5,24.0,Yes,1
Row64941,GoldCoast,14.7,23.8,5.2,,,NNE,41,NA,NNE,0,33,80,73,1023.0,1019.1,,,19.8,22.0,Yes,0
Row64942,GoldCoast,15.5,26.7,0.8,,,NW,41,NW,N,22,19,63,51,1019.6,1014.0,,,21.1,24.2,No,0
Row64943,GoldCoast,15.3,22.5,0.0,,,SSE,57,SSE,SSE,37,39,69,60,1030.3,1028.0,,,18.7,21.5,No,0
Row64944,GoldCoast,17.6,23.5,0.0,,,SSE,39,S,SE,17,28,52,58,1029.3,1025.8,,,20.3,21.9,No,0
Row64945,GoldCoast,14.4,23.9,,,,NA,,N,NNE,9,33,80,67,1023.1,1018.2,,,19.1,23.0,NA,0
Row64946,GoldCoast,15.4,27.3,0.0,,,NW,41,NW,NNE,26,28,66,75,1018.8,1014.6,,,21.7,23.3,No,1
Row64947,GoldCoast,17.2,19.5,3.6,,,SSE,48,WNW,NW,15,17,88,89,1016.3,1014.4,,,18.2,18.8,Yes,1
Row64948,GoldCoast,12.4,21.0,3.2,,,S,72,S,S,28,31,56,75,1018.0,1018.1,,,19.1,18.4,Yes,1
Row64949,GoldCoast,14.4,23.3,0.0,,,SSE,56,S,SSE,28,43,64,70,1020.6,1017.8,,,20.5,20.9,No,1
Row64950,GoldCoast,14.6,23.9,1.4,,,S,30,SSE,E,20,17,65,60,1020.9,1017.8,,,21.3,22.5,Yes,0
Row64951,GoldCoast,14.5,28.4,0.6,,,S,52,WNW,NNW,24,19,58,34,1017.8,1012.4,,,21.9,26.4,No,0
Row64952,GoldCoast,15.3,22.8,0.0,,,SSE,67,S,SSE,30,48,53,63,1018.7,1016.7,,,19.7,18.9,No,0
Row64953,GoldCoast,11.2,22.1,0.0,,,SE,59,S,SE,22,43,40,55,1021.5,1018.1,,,18.9,18.6,No,0
Row64954,GoldCoast,12.3,23.6,0.0,,,SSE,57,S,SSE,30,26,50,64,1022.1,1019.8,,,20.1,20.3,No,0
Row64955,GoldCoast,14.8,23.7,0.0,,,S,54,S,S,31,24,56,82,1022.5,1019.9,,,20.7,17.6,No,0
Row64956,GoldCoast,12.9,23.1,0.4,,,SSE,35,SSE,E,22,11,58,59,1021.9,1018.6,,,20.5,21.2,No,1
Row64957,GoldCoast,14.2,26.0,0.0,,,SSE,31,SE,E,11,20,56,60,1030.8,1029.0,,,22.8,25.2,No,0
Row64958,GoldCoast,16.6,26.0,0.0,,,SSE,33,SSE,ESE,26,20,63,58,1032.7,1028.8,,,23.9,24.2,No,0
Row64959,GoldCoast,15.4,27.6,0.0,,,NNE,31,NW,NNE,11,28,66,53,1028.5,1024.8,,,22.6,25.1,No,0
Row64960,GoldCoast,17.8,24.1,9.6,,,SSE,57,S,SE,28,31,98,67,1032.5,1029.0,,,19.0,22.6,Yes,0
Row64961,GoldCoast,18.7,25.8,0.0,,,ESE,43,ESE,E,22,22,50,59,1030.1,1026.7,,,23.2,23.5,No,0
Row64962,GoldCoast,16.2,25.6,0.2,,,NNE,39,NE,NNE,7,31,56,50,1026.3,1022.1,,,23.5,24.3,No,0
Row64963,GoldCoast,16.5,26.5,0.0,,,N,46,NW,NNE,24,35,55,67,1023.2,1018.1,,,23.5,23.9,No,0
Row64964,GoldCoast,18.8,27.3,0.0,,,N,44,N,N,20,37,66,74,1020.4,1017.3,,,24.2,22.8,No,1
Row64965,GoldCoast,16.8,25.4,1.6,,,SE,31,ENE,ESE,7,24,83,72,1024.5,1022.0,,,21.3,24.2,Yes,1
Row64966,GoldCoast,16.7,26.7,0.0,,,SSE,28,SSE,E,19,22,63,61,1025.1,1022.3,,,24.2,24.5,No,0
Row64967,GoldCoast,16.0,27.4,0.0,,,NNE,46,N,NNE,20,37,53,60,1020.2,1015.7,,,24.2,24.9,No,0
Row64968,GoldCoast,18.4,26.2,0.0,,,NNE,43,N,NNE,22,35,61,74,1014.8,1009.0,,,24.9,24.3,No,1
Row64969,GoldCoast,17.2,25.8,0.0,,,NNE,26,SE,NE,13,19,68,62,1024.1,1021.2,,,23.6,24.3,No,0
Row64970,GoldCoast,18.7,27.5,0.0,,,NNE,44,NNW,NNE,22,33,64,79,1021.4,1016.9,,,24.6,24.1,No,0
Row64971,GoldCoast,19.0,27.6,0.8,,,S,56,NNW,SE,11,33,64,77,1018.4,1018.0,,,25.7,23.5,No,1
Row64972,GoldCoast,17.9,22.9,4.4,,,SSE,46,SSE,SSE,35,31,79,99,1022.4,1020.3,,,20.5,18.1,Yes,1
Row64973,GoldCoast,17.1,22.4,6.6,,,S,37,S,SE,19,22,89,67,1022.3,1020.3,,,19.3,21.2,Yes,0
Row64974,GoldCoast,17.3,25.4,0.2,,,E,30,SSE,E,13,22,65,63,1023.4,1020.9,,,22.3,22.3,No,0
Row64975,GoldCoast,17.7,25.0,0.0,,,ENE,26,ENE,ENE,13,11,64,46,1023.4,1020.3,,,21.5,23.8,No,0
Row64976,GoldCoast,16.2,27.3,0.0,,,N,39,N,NNE,17,31,53,55,1020.5,1016.5,,,24.6,25.6,No,0
Row64977,GoldCoast,20.1,28.7,0.0,,,NNE,48,NNW,N,26,35,52,71,1017.9,1013.9,,,25.6,25.1,No,0
Row64978,GoldCoast,19.2,27.6,15.6,,,NNE,28,SSE,NNE,11,19,96,75,1016.1,1012.2,,,23.7,25.6,Yes,1
Row64979,GoldCoast,20.9,27.2,13.8,,,N,44,NNW,ENE,13,13,73,79,1014.7,1012.1,,,25.3,25.5,Yes,1
Row64980,GoldCoast,19.9,26.6,8.0,,,W,57,N,NNE,11,31,81,81,1013.1,1008.6,,,24.5,24.7,Yes,1
Row64981,GoldCoast,20.0,28.0,3.2,,,NNW,33,NNE,SE,15,17,76,72,1011.3,1008.7,,,26.2,26.7,Yes,0
Row64982,GoldCoast,21.6,25.0,0.2,,,SSE,54,SSE,SSE,28,26,83,88,1014.1,1013.2,,,23.4,21.3,No,1
Row64984,GoldCoast,17.3,27.0,0.0,,,SE,37,SSE,SE,19,30,58,55,1019.1,1017.9,,,24.8,24.8,No,0
Row64985,GoldCoast,18.2,26.7,0.8,,,E,31,ESE,ENE,26,19,75,71,1021.6,1018.5,,,22.6,23.0,No,0
Row64986,GoldCoast,19.5,28.3,0.0,,,NNE,39,NNE,NNE,11,31,66,62,1016.7,1012.3,,,25.5,26.0,No,0
Row64987,GoldCoast,21.5,25.7,0.6,,,SSE,39,WSW,NNE,11,24,86,86,1013.1,1007.1,,,22.5,25.3,No,1
Row64988,GoldCoast,19.3,27.0,15.2,,,SSE,61,S,SSE,26,50,68,68,1010.8,1010.9,,,24.9,24.0,Yes,0
Row64989,GoldCoast,18.3,26.3,0.0,,,SSE,61,SSE,SSE,28,48,57,73,1016.1,1014.5,,,24.9,23.1,No,1
Row64990,GoldCoast,17.3,26.1,1.2,,,SSE,33,SSE,E,24,19,61,55,1019.8,1018.2,,,24.2,24.5,Yes,0
Row64991,GoldCoast,16.9,27.6,0.0,,,NE,35,NNE,NNE,15,30,55,58,1019.8,1016.8,,,25.3,25.4,No,0
Row64992,GoldCoast,18.8,32.8,0.0,,,NNE,35,NW,N,20,28,57,73,1017.2,1013.8,,,27.6,27.0,No,0
Row64993,GoldCoast,20.8,29.7,0.0,,,NNE,43,N,N,24,30,59,69,1016.7,1013.7,,,28.7,27.0,No,0
Row64994,GoldCoast,21.9,31.3,0.0,,,SSE,56,NW,N,24,24,40,78,1014.8,1010.6,,,29.3,26.0,No,1
Row64995,GoldCoast,20.6,27.7,1.2,,,SSE,39,SE,E,24,15,78,74,1018.3,1015.4,,,24.4,25.4,Yes,0
Row64996,GoldCoast,22.9,29.5,0.0,,,NW,85,N,NNE,24,39,58,72,1014.6,1010.4,,,27.7,26.3,No,0
Row64997,GoldCoast,21.8,28.2,0.8,,,SE,33,E,SE,15,26,83,80,1015.0,1013.3,,,25.2,25.5,No,0
Row64998,GoldCoast,22.3,29.8,0.0,,,NNE,39,NNE,NNE,17,33,71,70,1015.9,1012.2,,,27.8,27.5,No,0
Row64999,GoldCoast,22.0,28.2,0.0,,,SSE,48,SE,SE,31,33,65,82,1012.2,1010.6,,,26.4,24.0,No,0
Row65000,GoldCoast,22.0,28.0,0.0,,,SE,26,SE,ESE,11,13,79,79,1014.8,1013.0,,,25.6,26.2,No,1
Row65001,GoldCoast,23.0,28.9,3.0,,,NNE,44,ENE,NNE,9,35,92,78,1013.4,1009.4,,,26.7,27.6,Yes,1
Row65002,GoldCoast,21.4,30.4,1.2,,,NNE,43,NNW,NNE,22,33,68,75,1012.3,1009.5,,,28.7,27.6,Yes,0
Row65003,GoldCoast,22.8,30.1,0.0,,,NNE,39,N,NNE,20,28,67,75,1015.4,1013.1,,,28.9,27.4,No,1
Row65004,GoldCoast,20.7,26.1,1.8,,,SSE,72,S,SSE,44,48,73,59,1020.9,1020.7,,,22.9,24.6,Yes,0
Row65005,GoldCoast,18.7,28.8,0.0,,,SSE,31,SSE,ESE,28,24,56,62,1020.2,1018.6,,,26.4,26.8,No,0
Row65006,GoldCoast,21.0,30.9,0.0,,,NNE,43,NNW,NNE,15,35,61,65,1019.7,1016.0,,,26.9,27.4,No,0
Row65007,GoldCoast,23.2,31.2,0.0,,,NNE,41,NW,NNE,22,33,64,67,1016.3,1012.7,,,28.5,28.5,No,1
Row65008,GoldCoast,21.0,31.1,8.2,,,SE,59,NNW,N,22,35,67,77,1011.5,1006.3,,,27.6,27.7,Yes,1
Row65009,GoldCoast,19.1,27.4,20.8,,,SE,54,ESE,SSE,30,30,99,63,1018.0,1016.9,,,21.2,25.2,Yes,0
Row65010,GoldCoast,18.7,27.4,0.2,,,ENE,22,SE,ENE,11,17,70,63,1018.2,1015.1,,,25.6,26.2,No,0
Row65011,GoldCoast,22.7,27.4,0.0,,,ESE,35,ESE,SE,13,13,81,69,1015.6,1013.3,,,25.4,25.4,No,1
Row65012,GoldCoast,20.3,28.9,3.2,,,SE,59,SE,SE,19,35,70,66,1015.5,1014.3,,,26.9,26.7,Yes,1
Row65013,GoldCoast,19.7,29.0,4.6,,,SE,37,SSE,SE,24,30,79,63,1017.5,1015.3,,,25.4,26.9,Yes,0
Row65014,GoldCoast,19.5,28.8,0.0,,,ENE,28,SE,ENE,17,19,59,56,1017.6,1015.8,,,27.7,26.7,No,0
Row65015,GoldCoast,19.8,29.2,0.0,,,NE,37,NNE,NE,9,26,52,65,1019.2,1016.6,,,27.8,28.1,No,0
Row65016,GoldCoast,22.5,30.3,0.0,,,NNE,39,N,NNE,17,30,55,58,1019.0,1016.2,,,27.5,29.0,No,0
Row65017,GoldCoast,21.1,29.5,0.0,,,SSE,44,NE,ESE,13,15,63,72,1014.7,1012.2,,,27.2,25.9,No,0
Row65018,GoldCoast,20.9,28.4,0.2,,,SSE,56,SSE,SSE,28,39,67,80,1014.0,1012.7,,,25.6,24.2,No,0
Row65019,GoldCoast,20.5,26.7,0.4,,,SSE,56,SSE,SSE,31,28,77,67,1014.2,1012.1,,,24.4,26.3,No,0
Row65020,GoldCoast,18.2,26.0,1.6,,,SSE,78,S,SSE,20,48,76,76,1016.9,1015.1,,,22.4,24.5,Yes,0
Row65021,GoldCoast,18.7,28.3,0.4,,,SE,63,S,SE,28,52,56,64,1015.8,1013.9,,,25.6,25.9,No,0
Row65023,GoldCoast,18.2,28.6,,,,NA,,SE,SE,15,30,52,57,1011.6,1008.5,,,26.5,26.5,NA,0
Row65024,GoldCoast,21.1,27.7,0.0,,,SSE,41,S,SSE,28,20,75,90,1010.9,1010.4,,,23.3,22.9,No,1
Row65025,GoldCoast,21.6,26.0,15.0,,,NE,39,N,NNE,11,13,100,100,1011.4,1008.3,,,22.2,21.9,Yes,1
Row65026,GoldCoast,19.7,29.0,,,,SE,35,ESE,ESE,13,26,,67,1020.7,1017.8,,,26.9,26.6,NA,0
Row65027,GoldCoast,20.0,28.6,0.2,,,SE,35,SE,SE,11,24,69,64,1019.2,1016.8,,,27.1,27.6,No,0
Row65028,GoldCoast,20.5,28.9,0.0,,,ESE,26,ESE,NE,11,19,67,61,1017.5,1014.3,,,27.2,28.2,No,0
Row65030,GoldCoast,22.2,29.9,,,,NE,26,NNE,NE,17,17,70,64,1018.7,1017.4,,,28.2,29.1,NA,0
Row65031,GoldCoast,21.2,30.3,0.0,,,NNE,37,NNE,NNE,15,33,63,61,1018.4,1015.8,,,28.0,29.2,No,0
